8158	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:49:"20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:57:"20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa-pdf-300x212.jpg";s:5:"width";i:300;s:6:"hei
8159	_wp_attached_file	2021/01/21-Irlandia-Szlakiem-sw.-Patryka.pdf
8159	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:40:"21-Irlandia-Szlakiem-sw.-Patryka-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:48:"21-Irlandia-Szlakiem-sw.-Patryka-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212;s:9:"mi
8160	_wp_attached_file	2021/01/21-Irlandia-Szlakiem-sw.-Patryka.pdf
8160	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:40:"21-Irlandia-Szlakiem-sw.-Patryka-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:48:"21-Irlandia-Szlakiem-sw.-Patryka-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212;s:9:"mi
8161	_wp_attached_file	2021/01/2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj.pdf
8161	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:49:"2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:57:"2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj-pdf-300x212.jpg";s:5:"width";i:300;s:6:"hei
8162	_wp_attached_file	2021/01/2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj.pdf
8162	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:49:"2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:57:"2-Izrael-Egipt-Ziemia-Swieta-z-Gora-Synaj-pdf-300x212.jpg";s:5:"width";i:300;s:6:"hei
8163	_wp_attached_file	2021/01/3-Izrael-Jordania-Ziemia-Swieta-z-Jordania.pdf
8163	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:50:"3-Izrael-Jordania-Ziemia-Swieta-z-Jordania-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:58:"3-Izrael-Jordania-Ziemia-Swieta-z-Jordania-pdf-300x212.jpg";s:5:"width";i:300;s:6:"h
8164	_wp_attached_file	2021/01/3-Izrael-Jordania-Ziemia-Swieta-z-Jordania.pdf
8164	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:50:"3-Izrael-Jordania-Ziemia-Swieta-z-Jordania-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:58:"3-Izrael-Jordania-Ziemia-Swieta-z-Jordania-pdf-300x212.jpg";s:5:"width";i:300;s:6:"h
8165	_wp_attached_file	2021/01/4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela.pdf
8165	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:54:"4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:62:"4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela-pdf-300x212.jpg";s:5:"width";i:30
8166	_wp_attached_file	2021/01/4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela.pdf
8166	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:54:"4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:62:"4-Liban-Pielgrzymka-do-grobu-sw.-Ojca-Charbela-pdf-300x212.jpg";s:5:"width";i:30
8167	_wp_attached_file	2021/01/5-Gruzja-Armenia-Kolebka-Chrzescijanstwa.pdf
8167	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:48:"5-Gruzja-Armenia-Kolebka-Chrzescijanstwa-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:56:"5-Gruzja-Armenia-Kolebka-Chrzescijanstwa-pdf-300x212.jpg";s:5:"width";i:300;s:6:"heigh
8168	_wp_attached_file	2021/01/5-Gruzja-Armenia-Kolebka-Chrzescijanstwa.pdf
8168	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:48:"5-Gruzja-Armenia-Kolebka-Chrzescijanstwa-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:56:"5-Gruzja-Armenia-Kolebka-Chrzescijanstwa-pdf-300x212.jpg";s:5:"width";i:300;s:6:"heigh
8169	_wp_attached_file	2021/01/6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjnych.pdf
8169	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:72:"6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjnych-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:80:"6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjny
8170	_wp_attached_file	2021/01/6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjnych.pdf
8170	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:72:"6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjnych-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:80:"6-Francja-Hiszpania-Portugalia-Szlak-Wielkich-Objawien-Maryjny
8171	_wp_attached_file	2021/01/7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-i-S.-de-Compostela.pdf
